cluster,fixed_single_k_precision,fixed_single_k_recall,fixed_single_k_f1,fixed_single_k_contam,fixed_single_k_runtime_s,full_core_precision,full_core_recall,full_core_f1,full_core_contam,full_core_runtime_s,no_anchor_prior_precision,no_anchor_prior_recall,no_anchor_prior_f1,no_anchor_prior_contam,no_anchor_prior_runtime_s,no_candidate_protocol_precision,no_candidate_protocol_recall,no_candidate_protocol_f1,no_candidate_protocol_contam,no_candidate_protocol_runtime_s,no_center_refinement_precision,no_center_refinement_recall,no_center_refinement_f1,no_center_refinement_contam,no_center_refinement_runtime_s,no_objective_regularization_precision,no_objective_regularization_recall,no_objective_regularization_f1,no_objective_regularization_contam,no_objective_regularization_runtime_s,no_quality_cut_precision,no_quality_cut_recall,no_quality_cut_f1,no_quality_cut_contam,no_quality_cut_runtime_s,no_support_gate_precision,no_support_gate_recall,no_support_gate_f1,no_support_gate_contam,no_support_gate_runtime_s,tier
UBC1168,1.0,0.951219512195122,0.975,0.0,0.0422333000024082,1.0,0.95,0.9743589743589745,0.0,0.1257077000336721,1.0,0.951219512195122,0.975,0.0,0.0862718999997014,1.0,0.951219512195122,0.975,0.0,0.277024099996197,1.0,0.951219512195122,0.975,0.0,0.0385243999990052,1.0,0.951219512195122,0.975,0.0,0.0766415999969467,1.0,0.975609756097561,0.9876543209876544,0.0,0.0871197000014945,0.3389830508474576,0.975609756097561,0.5031446540880503,0.6610169491525424,0.0859886000034748,1
UBC1169,1.0,0.8961038961038961,0.9452054794520548,0.0,0.0483730999985709,1.0,0.868421052631579,0.9295774647887324,0.0,0.1294101000530645,1.0,0.961038961038961,0.9801324503311256,0.0,0.0933360000053653,1.0,0.987012987012987,0.9934640522875816,0.0,0.5261597999997321,1.0,0.8961038961038961,0.9452054794520548,0.0,0.0465584999983548,1.0,0.961038961038961,0.9801324503311256,0.0,0.0894247000032919,1.0,0.935064935064935,0.9664429530201344,0.0,0.0912272999994456,0.1512605042016806,0.2337662337662337,0.1836734693877551,0.8487394957983193,0.0965464999972027,2
UBC1170,1.0,0.7142857142857143,0.8333333333333333,0.0,0.03514140000334,1.0,1.0,1.0,0.0,0.1618139999918639,1.0,1.0,1.0,0.0,0.0722991000002366,1.0,1.0,1.0,0.0,0.1453449999971781,1.0,1.0,1.0,0.0,0.0333287000030395,1.0,1.0,1.0,0.0,0.0669254999957047,1.0,1.0,1.0,0.0,0.0737749999971129,0.0,0.0,0.0,1.0,0.0756724999955622,0
UBC1171,0.2549019607843137,1.0,0.40625,0.7450980392156863,0.044639100000495,0.8125,1.0,0.896551724137931,0.1875,0.1439677999587729,1.0,1.0,1.0,0.0,0.0692972999968333,0.3023255813953488,1.0,0.4642857142857142,0.6976744186046512,0.1125787999990279,0.5909090909090909,1.0,0.7428571428571429,0.409090909090909,0.0305798999979742,0.5909090909090909,1.0,0.7428571428571429,0.409090909090909,0.0658282000003964,0.5909090909090909,1.0,0.7428571428571429,0.409090909090909,0.0638135999979567,0.2407407407407407,1.0,0.3880597014925373,0.7592592592592593,0.0685104000003775,3
UBC1172,1.0,0.9696969696969696,0.9846153846153848,0.0,0.040101799997501,1.0,0.9384615384615383,0.9682539682539684,0.0,0.1356478000525385,1.0,0.9242424242424242,0.9606299212598424,0.0,0.0892583999957423,1.0,0.9848484848484848,0.9923664122137404,0.0,0.4477907000036794,1.0,0.9696969696969696,0.9846153846153848,0.0,0.0487308000010671,1.0,0.9696969696969696,0.9846153846153848,0.0,0.0838929999954416,1.0,0.9848484848484848,0.9923664122137404,0.0,0.0922231000004103,0.0,0.0,0.0,1.0,0.0922418999980436,2
UBC1173,1.0,1.0,1.0,0.0,0.0251979999957256,1.0,1.0,1.0,0.0,0.1429043998941779,1.0,1.0,1.0,0.0,0.0785124000030919,1.0,1.0,1.0,0.0,0.1862578000000212,1.0,1.0,1.0,0.0,0.0368143000014242,1.0,1.0,1.0,0.0,0.0698523999963072,1.0,1.0,1.0,0.0,0.0772257000062381,0.2795698924731182,1.0,0.4369747899159663,0.7204301075268817,0.076957899997069,0
UBC1174,1.0,1.0,1.0,0.0,0.0205583999995724,0.9333333333333332,1.0,0.9655172413793104,0.0666666666666666,0.1273547000018879,1.0,1.0,1.0,0.0,0.0687152000027708,1.0,1.0,1.0,0.0,0.1120728000023518,1.0,1.0,1.0,0.0,0.031710600000224,1.0,1.0,1.0,0.0,0.0628673000028356,1.0,1.0,1.0,0.0,0.0671299000023282,0.2592592592592592,1.0,0.4117647058823529,0.7407407407407407,0.0678879999977652,4
UBC1175,1.0,1.0,1.0,0.0,0.0303773999985423,1.0,1.0,1.0,0.0,0.1334257000125944,1.0,1.0,1.0,0.0,0.0856774999992922,1.0,1.0,1.0,0.0,0.3468380000049365,1.0,1.0,1.0,0.0,0.0425568999999086,1.0,1.0,1.0,0.0,0.0837456000008387,1.0,1.0,1.0,0.0,0.1087147000071127,0.0,0.0,0.0,1.0,0.0897353000036673,0
UBC1176,1.0,0.8421052631578947,0.9142857142857144,0.0,0.0247968000039691,1.0,1.0,1.0,0.0,0.1333982999203726,1.0,0.9473684210526316,0.972972972972973,0.0,0.0717030000014347,1.0,0.9473684210526316,0.972972972972973,0.0,0.128244799998356,1.0,0.9473684210526316,0.972972972972973,0.0,0.0350418000016361,1.0,0.9473684210526316,0.972972972972973,0.0,0.061233299995365,1.0,1.0,1.0,0.0,0.0828906000024289,0.0,0.0,0.0,1.0,0.0746073999980581,0
UBC1177,1.0,0.9444444444444444,0.9714285714285714,0.0,0.0339832000026945,1.0,1.0,1.0,0.0,0.1547685000114143,1.0,0.9444444444444444,0.9714285714285714,0.0,0.084480400000757,1.0,0.9444444444444444,0.9714285714285714,0.0,0.2347542999996221,1.0,0.9444444444444444,0.9714285714285714,0.0,0.0474663999993936,1.0,0.9444444444444444,0.9714285714285714,0.0,0.0746397999973851,1.0,1.0,1.0,0.0,0.0788837999934912,0.288135593220339,0.9444444444444444,0.4415584415584416,0.711864406779661,0.0854261999993468,0
UBC1178,1.0,1.0,1.0,0.0,0.027397199999541,1.0,1.0,1.0,0.0,0.1462175999768078,1.0,1.0,1.0,0.0,0.0748710999978357,1.0,1.0,1.0,0.0,0.1980981000015163,1.0,1.0,1.0,0.0,0.0381904000023496,1.0,1.0,1.0,0.0,0.0694341999987955,1.0,1.0,1.0,0.0,0.0761045000035665,0.2765957446808511,1.0,0.4333333333333333,0.7234042553191489,0.0840457000012975,0
UBC1179,1.0,0.5,0.6666666666666666,0.0,0.0251715999984298,1.0,1.0,1.0,0.0,0.1287483000196516,1.0,0.9444444444444444,0.9714285714285714,0.0,0.069405000002007,1.0,0.9444444444444444,0.9714285714285714,0.0,0.1559059000064735,1.0,0.9444444444444444,0.9714285714285714,0.0,0.0336890999969909,1.0,0.9444444444444444,0.9714285714285714,0.0,0.0641953999947873,1.0,1.0,1.0,0.0,0.075214299999061,0.0,0.0,0.0,1.0,0.0704677999965497,0
UBC1180,1.0,0.9696969696969696,0.9846153846153848,0.0,0.0272270999994361,1.0,1.0,1.0,0.0,0.1243660999462008,1.0,0.9696969696969696,0.9846153846153848,0.0,0.087282899999991,1.0,1.0,1.0,0.0,0.2177353000006405,1.0,0.9696969696969696,0.9846153846153848,0.0,0.0356267999959527,1.0,0.9696969696969696,0.9846153846153848,0.0,0.0762747999979183,1.0,0.9696969696969696,0.9846153846153848,0.0,0.078836599997885,0.2796610169491525,1.0,0.4370860927152318,0.7203389830508475,0.0841910000017378,0
UBC1181,1.0,1.0,1.0,0.0,0.0266300000002956,1.0,0.88,0.9361702127659576,0.0,0.1174591000890359,1.0,1.0,1.0,0.0,0.0725965000019641,1.0,1.0,1.0,0.0,0.1790929000053438,1.0,1.0,1.0,0.0,0.0350842000043485,1.0,1.0,1.0,0.0,0.0684969000067212,1.0,1.0,1.0,0.0,0.0742376999987755,0.0,0.0,0.0,1.0,0.0925253000023076,2
UBC1182,1.0,0.9855072463768116,0.9927007299270074,0.0,0.0397182000015163,1.0,0.9852941176470588,0.9925925925925926,0.0,0.1270071000326424,1.0,0.9855072463768116,0.9927007299270074,0.0,0.0907115000009071,1.0,0.9855072463768116,0.9927007299270074,0.0,0.48310300000594,1.0,0.9855072463768116,0.9927007299270074,0.0,0.0440104999943287,1.0,0.9855072463768116,0.9927007299270074,0.0,0.0863922999997157,1.0,1.0,1.0,0.0,0.0885049999997136,0.576271186440678,0.9855072463768116,0.7272727272727272,0.423728813559322,0.0931357000008574,1
UBC1183,1.0,1.0,1.0,0.0,0.0311681999955908,1.0,0.875,0.9333333333333332,0.0,0.1244548000395298,1.0,1.0,1.0,0.0,0.0807991999972728,1.0,1.0,1.0,0.0,0.2171619999935501,1.0,1.0,1.0,0.0,0.0365393000029143,1.0,1.0,1.0,0.0,0.0773525000040535,1.0,1.0,1.0,0.0,0.0791850999958114,0.0,0.0,0.0,1.0,0.0857390000019222,2
UBC1184,1.0,0.9807692307692308,0.9902912621359222,0.0,0.034722900003544,1.0,1.0,1.0,0.0,0.1250059000449255,1.0,0.9807692307692308,0.9902912621359222,0.0,0.0843770999999833,1.0,0.9807692307692308,0.9902912621359222,0.0,0.4137463000006391,1.0,0.9807692307692308,0.9902912621359222,0.0,0.0397673999977996,1.0,0.9807692307692308,0.9902912621359222,0.0,0.0796728999994229,1.0,1.0,1.0,0.0,0.0899410999991232,0.4285714285714285,0.9807692307692308,0.5964912280701754,0.5714285714285714,0.0901336999959312,0
UBC1185,1.0,0.8514851485148515,0.9197860962566844,0.0,0.046266999997897,1.0,0.9897959183673468,0.9948717948717948,0.0,0.1435046000406146,1.0,0.8415841584158416,0.913978494623656,0.0,0.0974382999993395,1.0,0.9207920792079208,0.9587628865979382,0.0,0.8935999999957858,1.0,0.8613861386138614,0.9255319148936172,0.0,0.046170700006769,1.0,0.8613861386138614,0.9255319148936172,0.0,0.0923650000040652,1.0,0.8910891089108911,0.9424083769633508,0.0,0.0994576000011875,0.7563025210084033,0.8910891089108911,0.8181818181818182,0.2436974789915966,0.1411575000020093,1
UBC1186,1.0,0.8571428571428571,0.923076923076923,0.0,0.0249266999962856,1.0,1.0,1.0,0.0,0.1281069000251591,1.0,1.0,1.0,0.0,0.0734177000049385,1.0,1.0,1.0,0.0,0.1412768000009236,1.0,1.0,1.0,0.0,0.0337067000000388,1.0,1.0,1.0,0.0,0.0712519000007887,1.0,1.0,1.0,0.0,0.0691974000001209,0.2763157894736842,1.0,0.4329896907216495,0.7236842105263157,0.0749225999970804,0
UBC1187,1.0,0.7777777777777778,0.8750000000000001,0.0,0.027069499999925,1.0,1.0,1.0,0.0,0.1305536000290885,1.0,0.9444444444444444,0.9714285714285714,0.0,0.0704067999977269,1.0,0.9444444444444444,0.9714285714285714,0.0,0.1257314999966183,1.0,0.9444444444444444,0.9714285714285714,0.0,0.0367089999999734,1.0,0.9444444444444444,0.9714285714285714,0.0,0.0637835000015911,1.0,1.0,1.0,0.0,0.0704957999987527,0.2615384615384615,0.9444444444444444,0.4096385542168675,0.7384615384615385,0.0730370999954175,0
UBC1188,0.0,0.0,0.0,1.0,0.0242715999993379,1.0,1.0,1.0,0.0,0.1311621000058949,1.0,1.0,1.0,0.0,0.0710675000009359,0.0,0.0,0.0,1.0,0.11296360000415,0.2452830188679245,1.0,0.393939393939394,0.7547169811320755,0.0310663999989628,0.0,0.0,0.0,1.0,0.0631254999971133,0.0,0.0,0.0,1.0,0.0707970000003115,0.0,0.0,0.0,1.0,0.0751682999980403,0
UBC1189,1.0,1.0,1.0,0.0,0.0306262999947648,1.0,0.9032258064516128,0.9491525423728812,0.0,0.1381128999637439,1.0,1.0,1.0,0.0,0.0780257000005804,1.0,1.0,1.0,0.0,0.2131719999961205,1.0,1.0,1.0,0.0,0.0373106000042753,1.0,1.0,1.0,0.0,0.0740918000010424,1.0,1.0,1.0,0.0,0.0765067000029375,0.0,0.0,0.0,1.0,0.0835162000003038,2
UBC1190,1.0,0.9807692307692308,0.9902912621359222,0.0,0.0348079999967012,1.0,0.9807692307692308,0.9902912621359222,0.0,0.163552499958314,1.0,0.9807692307692308,0.9902912621359222,0.0,0.0826852000027429,1.0,0.9807692307692308,0.9902912621359222,0.0,0.3768465999964974,1.0,0.9807692307692308,0.9902912621359222,0.0,0.0395260999939637,1.0,0.9807692307692308,0.9902912621359222,0.0,0.0835851000010734,1.0,0.9807692307692308,0.9902912621359222,0.0,0.0861395000029006,0.4444444444444444,1.0,0.6153846153846153,0.5555555555555556,0.091238400003931,1
UBC1191,1.0,0.9130434782608696,0.9545454545454544,0.0,0.0263816000006045,1.0,1.0,1.0,0.0,0.1738426999654621,1.0,1.0,1.0,0.0,0.0735102000035112,1.0,1.0,1.0,0.0,0.1603045999945607,1.0,1.0,1.0,0.0,0.0353142000021762,1.0,1.0,1.0,0.0,0.0673702000058256,1.0,1.0,1.0,0.0,0.0718912000011187,0.2804878048780488,1.0,0.4380952380952381,0.7195121951219512,0.0925803999998606,0
UBC1192,1.0,0.9411764705882352,0.9696969696969696,0.0,0.03106910000497,1.0,0.9375,0.967741935483871,0.0,0.127823100076057,1.0,0.9411764705882352,0.9696969696969696,0.0,0.0844467999995686,1.0,0.9411764705882352,0.9696969696969696,0.0,0.2203750000044237,1.0,0.9411764705882352,0.9696969696969696,0.0,0.0395548999949824,1.0,0.9411764705882352,0.9696969696969696,0.0,0.0736488000038662,1.0,1.0,1.0,0.0,0.0816554000048199,0.2689075630252101,0.9411764705882352,0.4183006535947712,0.73109243697479,0.0933289999957196,2
UBC1193,1.0,0.8787878787878788,0.935483870967742,0.0,0.0297649000058299,1.0,1.0,1.0,0.0,0.1460708000231534,1.0,0.8787878787878788,0.935483870967742,0.0,0.0824034000033862,1.0,0.9393939393939394,0.96875,0.0,0.2178997000009985,1.0,0.8787878787878788,0.935483870967742,0.0,0.038367000001017,1.0,0.8787878787878788,0.935483870967742,0.0,0.0753594999987399,1.0,0.8787878787878788,0.935483870967742,0.0,0.0869764999952167,0.0,0.0,0.0,1.0,0.0912687000018195,0
UBC1194,0.0,0.0,0.0,1.0,0.0287471000046934,0.0,0.0,0.0,1.0,0.1684274999424815,0.0,0.0,0.0,1.0,0.0832254000051762,0.0,0.0,0.0,1.0,0.3742773000049055,0.0,0.0,0.0,1.0,0.0371671000029891,0.0,0.0,0.0,1.0,0.0752692999958526,0.0,0.0,0.0,1.0,0.0850054999973508,0.0,0.0,0.0,1.0,0.08374499999627,3
UBC1195,1.0,0.782608695652174,0.878048780487805,0.0,0.0308159999985946,1.0,1.0,1.0,0.0,0.1218510000035166,1.0,1.0,1.0,0.0,0.0707823000047938,1.0,1.0,1.0,0.0,0.1612969999987399,1.0,1.0,1.0,0.0,0.0341384000057587,1.0,1.0,1.0,0.0,0.06799989999854,1.0,1.0,1.0,0.0,0.078156300005503,0.0,0.0,0.0,1.0,0.0758624000009149,0
UBC1196,1.0,0.9814814814814816,0.9906542056074767,0.0,0.034702400000242,1.0,1.0,1.0,0.0,0.1179805999854579,1.0,0.9814814814814816,0.9906542056074767,0.0,0.0865487999981269,1.0,0.9814814814814816,0.9906542056074767,0.0,0.3842518999954336,1.0,0.9814814814814816,0.9906542056074767,0.0,0.042061799998919,1.0,0.9814814814814816,0.9906542056074767,0.0,0.0824878000057651,1.0,0.9814814814814816,0.9906542056074767,0.0,0.0848561999955563,0.453781512605042,1.0,0.6242774566473989,0.546218487394958,0.0936718000011751,0
UBC1197,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.0588235294117647,0.024569799999881,1.0,1.0,1.0,0.0,0.1168242999119684,1.0,1.0,1.0,0.0,0.0746048000000882,1.0,1.0,1.0,0.0,0.1230114000063622,1.0,1.0,1.0,0.0,0.0294428000051993,1.0,1.0,1.0,0.0,0.0645542999991448,1.0,1.0,1.0,0.0,0.0706110999963129,0.2786885245901639,1.0,0.4358974358974358,0.7213114754098361,0.0699861999964923,0
UBC1198,1.0,0.967741935483871,0.9836065573770492,0.0,0.0305239000008441,1.0,0.967741935483871,0.9836065573770492,0.0,0.1192967999959364,1.0,1.0,1.0,0.0,0.0791755000027478,1.0,1.0,1.0,0.0,0.2066713999956846,1.0,0.967741935483871,0.9836065573770492,0.0,0.0397444000045652,1.0,0.967741935483871,0.9836065573770492,0.0,0.074315599995316,1.0,0.967741935483871,0.9836065573770492,0.0,0.0830940000014379,0.2792792792792792,1.0,0.4366197183098591,0.7207207207207207,0.0823055000000749,1
UBC1199,1.0,1.0,1.0,0.0,0.0257420999987516,1.0,0.925925925925926,0.9615384615384616,0.0,0.1452118000015616,1.0,1.0,1.0,0.0,0.0756901999993715,1.0,1.0,1.0,0.0,0.1770476999954553,1.0,1.0,1.0,0.0,0.0337786999953095,1.0,1.0,1.0,0.0,0.069782300000952,1.0,1.0,1.0,0.0,0.0753224000000045,0.2783505154639175,1.0,0.435483870967742,0.7216494845360825,0.0795507000002544,2
UBC1200,1.0,1.0,1.0,0.0,0.0352838999970117,1.0,1.0,1.0,0.0,0.1329598999582231,1.0,1.0,1.0,0.0,0.0843980999998166,1.0,1.0,1.0,0.0,0.320467199999257,1.0,1.0,1.0,0.0,0.0396926999965216,1.0,1.0,1.0,0.0,0.0782861999978195,1.0,1.0,1.0,0.0,0.083321900005103,0.0,0.0,0.0,1.0,0.0871289000060642,0
UBC1201,1.0,0.9555555555555556,0.9772727272727272,0.0,0.0402094999953988,1.0,1.0,1.0,0.0,0.1353949999902397,1.0,0.9555555555555556,0.9772727272727272,0.0,0.0821699000007356,1.0,0.9777777777777776,0.9887640449438202,0.0,0.338727900001686,1.0,0.9555555555555556,0.9772727272727272,0.0,0.0380906999998842,1.0,1.0,1.0,0.0,0.0763395000030868,1.0,0.9555555555555556,0.9772727272727272,0.0,0.0867283000043244,0.3813559322033898,1.0,0.5521472392638037,0.6186440677966102,0.095444899998256,0
UBC1202,1.0,0.9607843137254902,0.98,0.0,0.0329390999977476,0.98,0.9607843137254902,0.9702970297029702,0.02,0.1289307000115513,1.0,0.7843137254901961,0.8791208791208792,0.0,0.0906360000008135,1.0,0.9803921568627452,0.99009900990099,0.0,0.4142995000001974,1.0,0.9411764705882352,0.9696969696969696,0.0,0.0383489999949233,1.0,0.9411764705882352,0.9696969696969696,0.0,0.0789580999989993,1.0,0.9411764705882352,0.9696969696969696,0.0,0.0828353999968385,0.4285714285714285,1.0,0.6,0.5714285714285714,0.0864689999943948,4
UBC1203,1.0,1.0,1.0,0.0,0.0265822000001207,1.0,1.0,1.0,0.0,0.1196987000294029,1.0,1.0,1.0,0.0,0.0742140000002109,1.0,1.0,1.0,0.0,0.1751548999964143,1.0,1.0,1.0,0.0,0.0371863000036682,1.0,1.0,1.0,0.0,0.0669325000053504,1.0,1.0,1.0,0.0,0.0753249999979743,0.2777777777777778,1.0,0.4347826086956522,0.7222222222222222,0.0780770999990636,0
UBC1204,1.0,1.0,1.0,0.0,0.0286905999964801,1.0,1.0,1.0,0.0,0.1172910999739542,1.0,1.0,1.0,0.0,0.0795798999970429,1.0,1.0,1.0,0.0,0.2284469000005629,1.0,1.0,1.0,0.0,0.0382852000038838,1.0,1.0,1.0,0.0,0.0740458000000217,1.0,1.0,1.0,0.0,0.0905034000024898,0.3025210084033613,1.0,0.464516129032258,0.6974789915966386,0.0891394999998738,0
UBC1205,1.0,1.0,1.0,0.0,0.035462899999402,1.0,0.9433962264150944,0.970873786407767,0.0,0.1243279000045731,1.0,1.0,1.0,0.0,0.0895727000024635,1.0,1.0,1.0,0.0,0.412353499996243,1.0,1.0,1.0,0.0,0.040099600002577,1.0,1.0,1.0,0.0,0.0811144999970565,1.0,1.0,1.0,0.0,0.0845802999974694,0.0,0.0,0.0,1.0,0.0900618000014219,2
UBC1206,1.0,1.0,1.0,0.0,0.0216513999985181,1.0,1.0,1.0,0.0,0.116764000034891,1.0,1.0,1.0,0.0,0.0656956999955582,1.0,1.0,1.0,0.0,0.1165703000006033,1.0,1.0,1.0,0.0,0.0306357999943429,1.0,1.0,1.0,0.0,0.0618261999989044,1.0,1.0,1.0,0.0,0.0684898999970755,0.0,0.0,0.0,1.0,0.0715401000052224,0
UBC1207,1.0,0.782608695652174,0.878048780487805,0.0,0.0257438000044203,1.0,1.0,1.0,0.0,0.1416687999153509,1.0,1.0,1.0,0.0,0.0716155999980401,1.0,1.0,1.0,0.0,0.1624701999971876,1.0,1.0,1.0,0.0,0.03352669999731,1.0,1.0,1.0,0.0,0.0682950000045821,1.0,1.0,1.0,0.0,0.0698919000060414,0.2804878048780488,1.0,0.4380952380952381,0.7195121951219512,0.0792635999969206,0
UBC1208,1.0,0.7391304347826086,0.85,0.0,0.0243614999999408,1.0,1.0,1.0,0.0,0.1376599000068381,1.0,1.0,1.0,0.0,0.0924823000023025,1.0,1.0,1.0,0.0,0.1675790000008419,1.0,1.0,1.0,0.0,0.0323002000004635,1.0,1.0,1.0,0.0,0.0706235999969067,1.0,1.0,1.0,0.0,0.0711240000018733,0.0,0.0,0.0,1.0,0.0738110000020242,0
UBC1209,1.0,0.6421052631578947,0.782051282051282,0.0,0.0450445999958901,0.9830508474576272,0.925531914893617,0.9534246575342464,0.0169491525423728,0.2013931999681517,1.0,0.631578947368421,0.7741935483870968,0.0,0.0997455000033369,1.0,0.8210526315789474,0.9017341040462428,0.0,0.9038037999998778,1.0,0.6421052631578947,0.782051282051282,0.0,0.0459072000012383,1.0,0.6421052631578947,0.782051282051282,0.0,0.0977812999990419,1.0,0.6421052631578947,0.782051282051282,0.0,0.10235190000094,0.9661016949152542,0.6,0.7402597402597403,0.0338983050847457,0.1098280000005615,2
UBC1210,0.8888888888888888,1.0,0.9411764705882352,0.1111111111111111,0.0246861000050557,1.0,0.9583333333333334,0.9787234042553192,0.0,0.1233037000056356,0.96,1.0,0.979591836734694,0.04,0.0784110000022337,0.8888888888888888,1.0,0.9411764705882352,0.1111111111111111,0.1940294999949401,0.96,1.0,0.979591836734694,0.04,0.0326324999987264,0.96,1.0,0.979591836734694,0.04,0.0680558999956701,0.96,1.0,0.979591836734694,0.04,0.0729864000022644,0.2823529411764706,1.0,0.4403669724770642,0.7176470588235294,0.0778870000067399,1
UBC1211,1.0,1.0,1.0,0.0,0.0319315000015194,1.0,0.9545454545454546,0.9767441860465116,0.0,0.124298800015822,1.0,1.0,1.0,0.0,0.0822290999931283,1.0,1.0,1.0,0.0,0.3437160999965272,1.0,1.0,1.0,0.0,0.0389362999994773,1.0,1.0,1.0,0.0,0.0821865999969304,1.0,1.0,1.0,0.0,0.0833356000002822,0.3728813559322034,1.0,0.54320987654321,0.6271186440677966,0.0914136999999755,1
UBC1212,1.0,1.0,1.0,0.0,0.0309205999947153,1.0,1.0,1.0,0.0,0.1272414999548345,1.0,1.0,1.0,0.0,0.0735170999978436,1.0,1.0,1.0,0.0,0.1828472999986843,1.0,1.0,1.0,0.0,0.0333196000065072,1.0,1.0,1.0,0.0,0.0693914000003133,1.0,1.0,1.0,0.0,0.0740590000059455,0.0,0.0,0.0,1.0,0.0770037999973283,0
UBC1213,1.0,0.95,0.9743589743589745,0.0,0.0260087999995448,1.0,1.0,1.0,0.0,0.120097600040026,1.0,1.0,1.0,0.0,0.0739420999962021,1.0,1.0,1.0,0.0,0.1456065999955171,1.0,1.0,1.0,0.0,0.0319122000000788,1.0,1.0,1.0,0.0,0.0660743999978876,1.0,1.0,1.0,0.0,0.0696194999982253,0.0,0.0,0.0,1.0,0.0746899000005214,0
UBC1214,1.0,0.9523809523809524,0.975609756097561,0.0,0.0262115000004996,1.0,1.0,1.0,0.0,0.1442775999894365,1.0,1.0,1.0,0.0,0.0730951000005006,1.0,1.0,1.0,0.0,0.140612000002875,1.0,1.0,1.0,0.0,0.033532000001287,1.0,1.0,1.0,0.0,0.0716743000011774,1.0,1.0,1.0,0.0,0.071776899996621,0.0,0.0,0.0,1.0,0.0782859999962966,0
UBC1215,1.0,1.0,1.0,0.0,0.0334149999980581,1.0,1.0,1.0,0.0,0.1226087999530136,1.0,1.0,1.0,0.0,0.08402400000341,1.0,1.0,1.0,0.0,0.3304825000013807,1.0,1.0,1.0,0.0,0.0391072999991592,1.0,1.0,1.0,0.0,0.0791212000040104,1.0,1.0,1.0,0.0,0.0891327999997884,0.0,0.0,0.0,1.0,0.0895237000004272,0
UBC1216,0.9666666666666668,1.0,0.983050847457627,0.0333333333333333,0.0298575999986496,0.9333333333333332,0.9655172413793104,0.9491525423728816,0.0666666666666666,0.1445364999817684,0.9666666666666668,1.0,0.983050847457627,0.0333333333333333,0.0853892000013729,0.935483870967742,1.0,0.9666666666666666,0.0645161290322581,0.2086380000037024,0.9666666666666668,1.0,0.983050847457627,0.0333333333333333,0.036877500002447,0.9666666666666668,1.0,0.983050847457627,0.0333333333333333,0.0721367000005557,0.9666666666666668,1.0,0.983050847457627,0.0333333333333333,0.074761000003491,0.2352941176470588,0.8275862068965517,0.366412213740458,0.7647058823529411,0.0783900000024004,4
UBC1217,1.0,0.5,0.6666666666666666,0.0,0.0228845000019646,1.0,1.0,1.0,0.0,0.1253660999936983,1.0,1.0,1.0,0.0,0.0660386000017752,1.0,1.0,1.0,0.0,0.1527392999996664,1.0,1.0,1.0,0.0,0.0311976999946637,1.0,1.0,1.0,0.0,0.0632793000040692,1.0,1.0,1.0,0.0,0.0679519000041182,0.0,0.0,0.0,1.0,0.0703235000037239,0
UBC1218,1.0,0.8360655737704918,0.9107142857142856,0.0,0.0400414999967324,1.0,1.0,1.0,0.0,0.1255705000367015,1.0,0.8360655737704918,0.9107142857142856,0.0,0.0927511999980197,1.0,0.8688524590163934,0.9298245614035088,0.0,0.4640239000000292,1.0,0.819672131147541,0.9009009009009008,0.0,0.0418175000013434,1.0,0.819672131147541,0.9009009009009008,0.0,0.0881136000025435,1.0,0.819672131147541,0.9009009009009008,0.0,0.0968180999989272,0.0,0.0,0.0,1.0,0.095126700005494,0
UBC1219,1.0,1.0,1.0,0.0,0.0257711999947787,1.0,1.0,1.0,0.0,0.1249088000040501,1.0,1.0,1.0,0.0,0.0732280999945942,1.0,1.0,1.0,0.0,0.1472729000015533,1.0,1.0,1.0,0.0,0.0336104000016348,1.0,1.0,1.0,0.0,0.0652782000033767,1.0,1.0,1.0,0.0,0.0703176999959396,0.0,0.0,0.0,1.0,0.0698042000003624,0
UBC1220,1.0,0.8620689655172413,0.925925925925926,0.0,0.0288350000046193,1.0,1.0,1.0,0.0,0.1156025999225676,1.0,0.896551724137931,0.9454545454545454,0.0,0.0765671000044676,1.0,1.0,1.0,0.0,0.2088073999984772,1.0,0.896551724137931,0.9454545454545454,0.0,0.0370922000001883,1.0,0.896551724137931,0.9454545454545454,0.0,0.0720052000033319,1.0,0.896551724137931,0.9454545454545454,0.0,0.0776786999995238,0.0,0.0,0.0,1.0,0.0823522999999113,0
UBC1221,1.0,0.9615384615384616,0.9803921568627452,0.0,0.0267803000024287,1.0,1.0,1.0,0.0,0.1249841999961063,1.0,0.9615384615384616,0.9803921568627452,0.0,0.0752348999958485,1.0,0.9615384615384616,0.9803921568627452,0.0,0.2418739999993704,1.0,0.9615384615384616,0.9803921568627452,0.0,0.0329727999996976,1.0,0.9615384615384616,0.9803921568627452,0.0,0.0741367000009631,1.0,1.0,1.0,0.0,0.0759837000005063,0.2688172043010752,0.9615384615384616,0.4201680672268907,0.7311827956989247,0.073540999997931,0
UBC1222,1.0,1.0,1.0,0.0,0.0328291000041645,1.0,0.9583333333333334,0.9787234042553192,0.0,0.136029600049369,1.0,1.0,1.0,0.0,0.0889700999978231,1.0,1.0,1.0,0.0,0.3660553999943658,1.0,1.0,1.0,0.0,0.0385839000009582,1.0,1.0,1.0,0.0,0.0825738999992609,1.0,1.0,1.0,0.0,0.083811999997124,0.0,0.0,0.0,1.0,0.088543000005302,1
